#Wave		#Intensity
1838.757813	9.643056
1837.195313	9.643056
1835.632813	8.034169
1834.070313	12.851936
1832.507813	16.061502
1830.945313	14.452275
1829.382813	8.027333
1827.818359	11.235875
1826.253906	8.023917
1824.689453	14.439977
1823.125000	11.228703
1821.560547	6.415036
1819.994141	11.223924
1818.429688	8.015382
1816.863281	14.424617
1815.296875	8.011971
1813.730469	11.214371
1812.162109	14.415408
1810.595703	8.006855
1809.027344	1.601030
1807.458984	11.204825
1805.890625	11.202440
1804.322266	14.400071
1802.753906	7.998336
1801.183594	19.191919
1799.613281	11.192903
1798.042969	7.993228
1796.472656	14.384748
1794.902344	7.989824
1793.332031	15.976246
1791.759766	11.180991
1790.187500	19.163330
1788.617188	9.579624
1787.044922	12.770112
1785.470703	12.767392
1783.898438	12.764673
1782.324219	12.761954
1780.750000	11.164330
1779.177734	11.161953
1777.601563	11.159575
1776.027344	14.344968
1774.453125	15.935457
1772.876953	9.559237
1771.300781	7.964333
1769.724609	6.370109
1768.148438	11.145315
1766.572266	12.734788
1764.994141	9.549055
1763.417969	14.320530
1761.839844	7.954154
1760.261719	12.723934
1758.683594	17.491680
1757.103516	9.538882
1755.525391	12.715797
1753.945313	12.713086
1752.365234	14.299172
1750.785156	15.884582
1749.205078	14.293075
1747.625000	17.465588
1746.042969	9.524652
1744.460938	17.458138
1742.878906	14.280884
1741.296875	11.104984
1739.714844	11.102615
1738.132813	11.100246
1736.548828	9.512467
1734.964844	14.265656
1733.380859	19.016815
1731.796875	9.506378
1730.212891	15.840583
1728.628906	14.253481
1727.042969	15.833820
1725.457031	12.664352
1723.871094	15.827061
1722.285156	17.406050
1720.699219	17.402332
1719.111328	11.071847
1717.525391	11.069483
1715.937500	18.972202
1714.349609	12.645433
1712.759766	9.482049
1711.171875	14.220036
1709.583984	6.318666
1707.994141	15.793289
1706.404297	15.789914
1704.814453	14.207886
1703.224609	14.204849
1701.632813	14.201813
1700.042969	11.043493
1698.451172	9.463828
1696.859375	7.884837
1695.267578	7.883152
1693.675781	14.186638
1692.082031	14.183604
1690.490234	7.878095
1688.896484	17.328102
1687.302734	15.749451
1685.708984	6.298432
1684.113281	15.742712
1682.519531	9.443606
1680.923828	9.441586
1679.328125	4.719782
1677.732422	11.010468
1676.136719	12.580699
1674.541016	12.578006
1672.943359	14.147227
1671.345703	12.572620
1669.748047	14.141170
1668.150391	12.567236
1666.552734	15.705681
1664.955078	12.561853
1663.355469	6.279581
1661.755859	12.556472
1660.156250	10.984558
1658.556641	15.688864
1656.957031	10.979851
1655.355469	15.682139
1653.755859	14.110900
1652.154297	9.405250
1650.552734	9.403234
1648.951172	14.101826
1647.347656	15.665335
1645.746094	10.963383
1644.142578	15.658615
1642.539063	9.393154
1640.935547	10.956328
1639.332031	12.518831
1637.728516	14.080663
1636.123047	10.949276
1634.517578	10.946926
1632.912109	12.508087
1631.306641	14.068577
1629.701172	7.814198
1628.093750	9.375024
1626.488281	10.935178
1624.880859	7.809164
1623.273438	10.930481
1621.666016	10.928132
1620.056641	12.486610
1618.449219	9.362946
1616.839844	14.041399
1615.230469	14.038382
1613.621094	14.035363
1612.011719	10.914046
1610.400391	12.470514
1608.791016	18.701748
1607.179688	12.465150
1605.568359	14.020277
1603.957031	18.689682
1602.345703	14.014245
1600.732422	10.897623
1599.121094	14.008214
1597.507813	10.892932
1595.894531	17.113779
1594.281250	9.332779
1592.666016	15.551282
1591.052734	10.883554
1589.437500	6.217834
1587.822266	7.770617
1586.207031	9.322732
1584.591797	9.320724
1582.974609	21.743668
1581.359375	10.869491
1579.742188	10.867147
1578.125000	10.864804
1576.507813	12.414242
1574.888672	12.411565
1573.271484	10.857777
1571.652344	13.956987
1570.033203	12.403534
1568.414063	12.400858
1566.794922	15.497727
1565.173828	17.043819
1563.554688	13.941934
1561.933594	12.390154
1560.312500	17.032784
1558.691406	12.384804
1557.070313	7.738831
1555.447266	13.926886
1553.826172	7.735487
1552.203125	9.280579
1550.580078	12.371430
1548.955078	15.460945
1547.332031	9.274562
1545.708984	13.908835
1544.083984	13.905828
1542.458984	12.358062
1540.833984	6.177694
1539.207031	10.808626
1537.582031	15.437553
1535.955078	15.434213
1534.330078	9.258524
1532.703125	10.799273
1531.074219	15.424192
1529.447266	13.878767
1527.818359	10.792258
1526.191406	13.872756
1524.562500	12.328667
1522.933594	15.407495
1521.302734	13.863740
1519.673828	10.780572
1518.042969	9.238487
1516.414063	10.775898
1514.783203	15.390802
1513.150391	10.771225
1511.519531	12.307302
1509.888672	12.304631
1508.255859	13.839706
1506.623047	18.448938
1504.990234	12.296622
1503.357422	9.220465
1501.722656	10.754873
1500.089844	13.824691
1498.455078	16.893175
1496.820313	9.212458
1495.185547	10.745532
1493.548828	15.347425
1491.914063	9.206453
1490.277344	12.272603
1488.640625	7.668709
1487.003906	13.800675
1485.367188	12.264599
1483.728516	10.729190
1482.091797	12.259264
1480.453125	9.192448
1478.814453	10.722188
1477.175781	16.845486
1475.535156	15.310743
1473.896484	13.776669
1472.255859	13.773669
1470.615234	9.180446
1468.974609	10.708187
1467.333984	12.235262
1465.691406	15.290744
1464.050781	15.287412
1462.408203	13.755672
1460.765625	13.752672
1459.123047	12.221931
1457.478516	13.746675
1455.835938	12.216600
1454.191406	16.794161
1452.546875	12.211269
1450.902344	16.786831
1449.257813	9.154454
1447.611328	13.728683
1445.966797	19.825991
1444.320313	10.673202
1442.673828	7.622050
1441.025391	10.668539
1439.378906	15.237439
1437.730469	13.710698
1436.083984	12.184623
1434.435547	7.613724
1432.787109	19.791353
1431.136719	16.742868
1429.488281	13.695713
1427.837891	9.128478
1426.187500	13.689720
1424.537109	15.207471
1422.886719	12.163313
1421.234375	16.720894
1419.583984	12.157987
1417.931641	9.116492
1416.279297	16.709908
1414.626953	13.668747
1412.974609	13.665751
1411.320313	16.698925
1409.666016	12.142010
1408.011719	13.656765
1406.357422	9.102513
1404.703125	9.100516
1403.048828	13.647779
1401.392578	12.128697
1399.736328	12.126036
1398.080078	12.123374
1396.423828	12.120711
1394.765625	13.632806
1393.109375	12.115388
1391.451172	9.084545
1389.792969	6.055033
1388.134766	7.567127
1386.476563	13.617835
1384.816406	12.102080
1383.156250	12.099420
1381.496094	19.657232
1379.835938	15.117621
1378.175781	6.045718
1376.515625	12.088776
1374.853516	13.596879
1373.191406	15.104317
1371.529297	10.570694
1369.867188	9.058599
1368.205078	7.547170
1366.541016	12.072811
1364.876953	7.543844
1363.212891	7.542181
1361.548828	16.589142
1359.884766	12.062170
1358.218750	15.074388
1356.554688	10.549744
1354.888672	15.067738
1353.222656	15.064412
1351.554688	7.530544
1349.888672	6.023105
1348.220703	12.043550
1346.552734	15.051113
1344.884766	15.047789
1343.216797	13.540018
1341.548828	12.032912
1339.878906	15.037816
1338.208984	12.027594
1336.539063	12.024934
1334.869141	13.525059
1333.199219	12.019615
1331.527344	10.514836
1329.857422	9.010723
1328.185547	12.011639
1326.513672	12.008979
1324.839844	12.006320
1323.167969	12.003661
1321.494141	12.001002
1319.820313	4.499379
1318.146484	14.994607
1316.472656	7.495642
1314.798828	8.992776
1313.123047	13.486174
1311.447266	11.985051
1309.771484	13.480192
1308.095703	13.477201
1306.419922	11.977077
1304.742188	5.987209
1303.064453	8.978820
1301.386719	5.984551
1299.708984	14.958055
1298.031250	10.468312
1296.351563	10.465986
1294.671875	8.968852
1292.994141	10.461335
1291.312500	14.941442
1289.632813	13.444307
1287.953125	10.454358
1286.271484	13.438328
1284.589844	13.435338
1282.908203	11.939865
1281.226563	13.429358
1279.542969	16.410006
1277.861328	16.406351
1276.177734	7.455772
1274.494141	11.926578
1272.810547	10.433430
1271.125000	13.411421
1269.441406	16.388083
1267.755859	11.915948
1266.070313	14.891614
1264.384766	11.910634
1262.697266	8.930983
1261.011719	14.881650
1259.324219	8.926997
1257.636719	11.900005
1255.949219	10.410180
1254.261719	16.355202
1252.572266	13.378539
1250.882813	10.403206
1249.193359	17.830082
1247.503906	10.398557
1245.814453	10.396232
1244.125000	14.848439
1242.433594	5.938047
1240.742188	16.325977
1239.050781	10.386933
1237.359375	14.835155
1235.666016	13.348652
1233.974609	10.379960
1232.281250	11.860155
1230.587891	17.786249
1228.892578	16.300409
1227.199219	14.815233
1225.503906	7.405956
1223.810547	11.846873
1222.115234	10.363690
1220.417969	16.282146
1218.722656	10.359042
1217.025391	11.836249
1215.330078	11.833593
1213.632813	14.788671
1211.933594	11.828280
1210.236328	13.303828
1208.537109	11.822969
1206.839844	14.775392
1205.140625	7.386036
1203.439453	11.815001
1201.740234	13.288889
1200.041016	11.809690
1198.339844	11.807034
1196.638672	17.706568
1194.937500	14.752153
1193.234375	11.799067
1191.533203	17.694616
1189.830078	16.216413
1188.126953	14.738875
1186.423828	11.788445
1184.720703	13.259013
1183.015625	13.256025
1181.312500	17.670717
1179.607422	14.722279
1177.902344	8.831376
1176.195313	14.715640
1174.490234	8.827393
1172.783203	10.296302
1171.076172	7.352841
1169.369141	13.232127
1167.662109	13.229140
1165.953125	14.695726
1164.246094	11.753925
1162.537109	14.689088
1160.828125	13.217193
1159.117188	11.745960
1157.408203	10.275393
1155.697266	13.208232
1153.986328	10.270746
1152.275391	16.136093
1150.564453	16.132442
1148.853516	14.662539
1147.140625	14.659221
1145.427734	8.793541
1143.714844	20.513617
1142.001953	13.184339
1140.287109	10.252163
1138.574219	16.106892
1136.859375	13.175380
1135.144531	11.708794
1133.427734	11.706140
1131.712891	17.555227
1129.996094	10.238226
1128.279297	16.084991
1126.562500	11.695521
1124.845703	14.616084
1123.128906	14.612765
1121.410156	13.148503
1119.691406	17.527355
1117.972656	11.682250
1116.253906	13.139545
1114.533203	8.757706
1112.814453	5.837143
1111.093750	8.753725
1109.373047	14.586224
1107.652344	14.582907
1105.929688	14.579589
1104.208984	13.118644
1102.486328	11.658363
1100.763672	17.483564
1099.039063	16.022951
1097.316406	13.106702
1095.591797	13.103716
1093.867188	13.100731
1092.142578	11.642440
1090.417969	14.549733
1088.693359	10.182491
1086.966797	13.088789
1085.240234	14.539783
1083.513672	15.990111
1081.787109	13.079833
1080.058594	17.435799
1078.332031	14.526515
1076.603516	17.427837
1074.875000	11.615905
1073.144531	13.064908
1071.416016	13.061923
1069.685547	10.156952
1067.955078	17.407938
1066.224609	15.953629
1064.494141	11.599986
1062.763672	14.496666
1061.031250	10.145345
1059.298828	10.143023
1057.566406	13.038046
1055.832031	14.483401
1054.099609	11.584068
1052.365234	7.238384
1050.630859	10.131417
1048.896484	10.129096
1047.162109	13.020139
1045.425781	17.356207
1043.691406	21.690285
1041.955078	13.011187
1040.218750	11.562846
1038.480469	15.895267
1036.744141	17.336313
1035.005859	12.999250
1033.267578	15.884326
1031.529297	20.211773
1029.789063	15.877032
1028.050781	21.645525
1026.310547	17.312443
1024.570313	15.866092
1022.830078	15.862446
1021.089844	15.858799
1019.347656	20.179285
1017.605469	18.733599
1015.863281	21.610718
1014.121094	15.844213
1012.378906	15.840568
1010.634766	20.156082
1008.890625	12.954498
1007.146484	15.829630
1005.402344	17.264709
1003.656250	21.575916
1001.912109	23.009007
1000.166016	14.377316
998.419922	21.561001
996.673828	22.993099
994.925781	22.987797
993.177734	25.855307
991.431641	27.285416
989.681641	28.714863
987.933594	28.708235
986.185547	33.006851
984.435547	35.868725
982.685547	27.253937
980.935547	28.681728
979.185547	32.976364
977.433594	34.402168
975.681641	41.559681
973.929688	30.087982
972.177734	25.783737
970.425781	21.481478
968.671875	28.635344
966.917969	24.334412
965.164063	28.622093
963.410156	40.061657
961.656250	27.178400
959.900391	32.892551
958.144531	31.455153
956.388672	41.454006
954.632813	27.153227
952.876953	28.575720
951.119141	27.140642
949.361328	35.703091
947.603516	32.839226
945.845703	27.121765
944.085938	25.688341
942.328125	32.816376
940.568359	25.676420
938.808594	34.227280
937.046875	21.387083
935.287109	24.233065
933.525391	21.377150
931.763672	19.947371
930.001953	19.942736
928.240234	17.089800
926.476563	17.085829
924.712891	15.658367
922.949219	18.501040
921.185547	17.073910
919.419922	12.802453
917.656250	17.065966
915.890625	15.640161
914.125000	11.372014
912.359375	11.369367
910.591797	12.787559
908.824219	18.466616
907.058594	12.781601
905.289063	15.618317
903.521484	18.453709
901.753906	15.611036
899.984375	14.188542
898.214844	15.603757
896.445313	12.763732
894.673828	17.014339
892.904297	24.098022
891.132813	15.589199
889.361328	15.585560
887.589844	16.998459
885.816406	16.994490
884.044922	19.822273
882.271484	16.986549
880.498047	16.982580
878.722656	18.393496
876.949219	16.974642
875.173828	11.313783
873.398438	15.552813
871.623047	12.722053
869.847656	14.132306
868.070313	18.367699
866.292969	22.601109
864.515625	19.771341
862.738281	14.119080
860.960938	15.527351
859.181641	12.701221
857.402344	15.520078
855.623047	15.516441
853.843750	14.102550
852.064453	12.689320
850.283203	19.734314
848.501953	18.320423
846.720703	16.907194
844.939453	11.268819
843.156250	16.899261
841.373047	19.711178
839.589844	16.891331
837.806641	19.701925
836.023438	12.662550
834.238281	16.879435
832.453125	12.656603
830.667969	16.871506
828.882813	16.867540
827.095703	12.647683
825.310547	19.669548
823.523438	19.664925
821.736328	15.447378
819.947266	11.231814
818.160156	14.036466
816.371094	16.839796
814.582031	12.626875
812.792969	18.234526
811.001953	15.425582
809.212891	18.225941
807.421875	12.614987
805.630859	14.013351
803.839844	15.411055
802.046875	16.808098
800.253906	19.604828
798.460938	14.000147
796.667969	16.796215
794.875000	8.396128
793.080078	9.793172
791.285156	16.784334
789.490234	12.585281
787.695313	13.980346
785.900391	15.374751
784.103516	15.371121
782.306641	13.970448
780.509766	25.140867
778.712891	16.756620
776.914063	13.960551
775.115234	11.165802
773.318359	8.372373
771.517578	16.740788
769.718750	16.736832
767.917969	16.732874
766.117188	18.122993
764.316406	11.149974
762.515625	19.507837
760.714844	18.110134
758.912109	16.713091
757.109375	19.493992
755.306641	15.313082
753.501953	19.484762
751.699219	19.480148
749.894531	12.519987
748.089844	20.861702
746.285156	19.466309
744.478516	19.461697
742.673828	12.508125
740.867188	15.284084
739.060547	11.113062
737.251953	9.721623
735.445313	12.496266
733.636719	23.598459
731.828125	23.592861
730.019531	18.037317
728.208984	20.807350
726.400391	15.255102
724.589844	15.251480
722.779297	15.247859
720.966797	16.630077
719.156250	16.626127
717.343750	22.162905
715.531250	16.618229
713.718750	22.152372
711.904297	20.762913
710.091797	15.222517
708.277344	15.218898
706.462891	13.832071
704.646484	11.063025
702.832031	9.677845
701.015625	13.822204
699.199219	19.346479
697.382813	13.815625
695.566406	19.337273
693.748047	12.428144
691.929688	17.947489
690.111328	15.182721
688.292969	15.179105
686.472656	17.934669
684.652344	17.930395
