#X		#Y		#Wave		#Intensity
-32.547194	-28.422563	1.461855	0.000000
-32.547194	-28.422563	1.461933	3.996335
-32.547194	-28.422563	1.462011	15.982468
-32.547194	-28.422563	1.462088	-3.994899
-32.547194	-28.422563	1.462166	11.982542
-32.547194	-28.422563	1.462244	3.993463
-32.547194	-28.422563	1.462322	11.978235
-32.547194	-28.422563	1.462400	3.992027
-32.547194	-28.422563	1.462478	3.991310
-32.547194	-28.422563	1.462556	0.000000
-32.547194	-28.422563	1.462634	0.000000
-32.547194	-28.422563	1.462712	0.000000
-32.547194	-28.422563	1.462790	7.976884
-32.547194	-28.422563	1.462868	7.975451
-32.547194	-28.422563	1.462946	3.987009
-32.547194	-28.422563	1.463024	3.986293
-32.547194	-28.422563	1.463102	11.956731
-32.547194	-28.422563	1.463181	0.000000
-32.547194	-28.422563	1.463259	3.984145
-32.547194	-28.422563	1.463337	3.983430
-32.547194	-28.422563	1.463415	11.948142
-32.547194	-28.422563	1.463493	7.963998
-32.547194	-28.422563	1.463571	3.981284
-32.547194	-28.422563	1.463650	3.980569
-32.547194	-28.422563	1.463728	0.000000
-32.547194	-28.422563	1.463806	0.000000
-32.547194	-28.422563	1.463884	7.956850
-32.547194	-28.422563	1.463962	7.955421
-32.547194	-28.422563	1.464041	0.000000
-32.547194	-28.422563	1.464119	3.976282
-32.547194	-28.422563	1.464197	7.951137
-32.547194	-28.422563	1.464275	7.949709
-32.547194	-28.422563	1.464354	7.948282
-32.547194	-28.422563	1.464432	11.920283
-32.547194	-28.422563	1.464510	0.000000
-32.547194	-28.422563	1.464589	15.888004
-32.547194	-28.422563	1.464667	15.885153
-32.547194	-28.422563	1.464746	3.970575
-32.547194	-28.422563	1.464824	-3.969863
-32.547194	-28.422563	1.464902	11.907451
-32.547194	-28.422563	1.464981	3.968438
-32.547194	-28.422563	1.465059	11.903176
-32.547194	-28.422563	1.465137	11.901040
-32.547194	-28.422563	1.465216	7.932602
-32.547194	-28.422563	1.465294	3.965589
-32.547194	-28.422563	1.465373	11.894633
-32.547194	-28.422563	1.465451	0.000000
-32.547194	-28.422563	1.465530	7.926909
-32.547194	-28.422563	1.465608	11.888230
-32.547194	-28.422563	1.465687	7.924065
-32.547194	-28.422563	1.465766	11.883964
-32.547194	-28.422563	1.465844	11.881831
-32.547194	-28.422563	1.465923	7.919799
-32.547194	-28.422563	1.466001	7.918378
-32.547194	-28.422563	1.466080	7.916957
-32.547194	-28.422563	1.466159	11.873304
-32.547194	-28.422563	1.466237	7.914116
-32.547194	-28.422563	1.466316	15.825391
-32.547194	-28.422563	1.466395	3.955638
-32.547194	-28.422563	1.466473	7.909856
-32.547194	-28.422563	1.466552	3.954218
-32.547194	-28.422563	1.466631	7.907017
-32.547194	-28.422563	1.466709	0.000000
-32.547194	-28.422563	1.466788	3.952090
-32.547194	-28.422563	1.466867	7.902761
-32.547194	-28.422563	1.466946	11.852015
-32.547194	-28.422563	1.467025	7.899926
-32.547194	-28.422563	1.467103	7.898508
-32.547194	-28.422563	1.467182	11.845635
-32.547194	-28.422563	1.467261	3.947837
-32.547194	-28.422563	1.467340	7.894257
-32.547194	-28.422563	1.467419	0.000000
-32.547194	-28.422563	1.467497	11.837135
-32.547194	-28.422563	1.467576	11.835011
-32.547194	-28.422563	1.467655	11.832887
-32.547194	-28.422563	1.467734	11.830764
-32.547194	-28.422563	1.467813	11.828640
-32.547194	-28.422563	1.467892	15.768690
-32.547194	-28.422563	1.467971	19.707325
-32.547194	-28.422563	1.468050	19.703789
-32.547194	-28.422563	1.468129	7.880101
-32.547194	-28.422563	1.468208	7.878686
-32.547194	-28.422563	1.468287	11.815908
-32.547194	-28.422563	1.468366	11.813787
-32.547194	-28.422563	1.468445	3.937222
-32.547194	-28.422563	1.468524	15.746063
-32.547194	-28.422563	1.468603	3.935809
-32.547194	-28.422563	1.468682	11.805308
-32.547194	-28.422563	1.468761	3.934396
-32.547194	-28.422563	1.468840	23.602140
-32.547194	-28.422563	1.468920	0.000000
-32.547194	-28.422563	1.468999	3.932278
-32.547194	-28.422563	1.469078	7.863144
-32.547194	-28.422563	1.469157	7.861732
-32.547194	-28.422563	1.469236	15.720642
-32.547194	-28.422563	1.469316	0.000000
-32.547194	-28.422563	1.469395	15.714997
-32.547194	-28.422563	1.469474	11.784132
-32.547194	-28.422563	1.469553	7.854677
-32.547194	-28.422563	1.469632	3.926634
-32.547194	-28.422563	1.469712	3.925928
-32.547194	-28.422563	1.469791	3.925223
-32.547194	-28.422563	1.469870	7.849037
-32.547194	-28.422563	1.469950	0.000000
-32.547194	-28.422563	1.470029	3.923109
-32.547194	-28.422563	1.470108	3.922405
-32.547194	-28.422563	1.470188	7.843400
-32.547194	-28.422563	1.470267	3.920996
-32.547194	-28.422563	1.470346	11.760874
-32.547194	-28.422563	1.470426	7.839174
-32.547194	-28.422563	1.470505	7.837766
-32.547194	-28.422563	1.470585	3.918179
-32.547194	-28.422563	1.470664	11.752426
-32.547194	-28.422563	1.470744	3.916771
-32.547194	-28.422563	1.470823	7.832136
-32.547194	-28.422563	1.470902	3.915364
-32.547194	-28.422563	1.470982	3.914661
-32.547194	-28.422563	1.471061	7.827914
-32.547194	-28.422563	1.471141	11.739761
-32.547194	-28.422563	1.471220	7.825101
-32.547194	-28.422563	1.471300	7.823695
-32.547194	-28.422563	1.471380	11.733433
-32.547194	-28.422563	1.471459	11.731324
-32.547194	-28.422563	1.471539	11.729216
-32.547194	-28.422563	1.471618	7.818071
-32.547194	-28.422563	1.471698	0.000000
-32.547194	-28.422563	1.471778	7.815261
-32.547194	-28.422563	1.471857	7.813856
-32.547194	-28.422563	1.471937	15.624902
-32.547194	-28.422563	1.472017	11.716569
-32.547194	-28.422563	1.472096	3.904821
-32.547194	-28.422563	1.472176	15.616475
-32.547194	-28.422563	1.472256	19.517082
-32.547194	-28.422563	1.472336	3.902714
-32.547194	-28.422563	1.472415	19.510063
-32.547194	-28.422563	1.472495	3.901311
-32.547194	-28.422563	1.472575	11.701827
-32.547194	-28.422563	1.472655	19.499537
-32.547194	-28.422563	1.472734	15.596823
-32.547194	-28.422563	1.472814	7.797009
-32.547194	-28.422563	1.472894	7.795606
-32.547194	-28.422563	1.472974	3.897101
-32.547194	-28.422563	1.473054	3.896400
-32.547194	-28.422563	1.473134	7.791398
-32.547194	-28.422563	1.473214	7.789996
-32.547194	-28.422563	1.473294	7.788593
-32.547194	-28.422563	1.473373	11.680787
-32.547194	-28.422563	1.473453	7.785789
-32.547194	-28.422563	1.473533	11.676582
-32.547194	-28.422563	1.473613	3.891493
-32.547194	-28.422563	1.473693	0.000000
-32.547194	-28.422563	1.473773	3.890092
-32.547194	-28.422563	1.473853	3.889391
-32.547194	-28.422563	1.473933	3.888691
-32.547194	-28.422563	1.474013	3.887990
-32.547194	-28.422563	1.474093	15.549161
-32.547194	-28.422563	1.474174	3.886590
-32.547194	-28.422563	1.474254	3.885890
-32.547194	-28.422563	1.474334	7.770380
-32.547194	-28.422563	1.474414	-3.884490
-32.547194	-28.422563	1.474494	3.883790
-32.547194	-28.422563	1.474574	3.883090
-32.547194	-28.422563	1.474654	7.764780
-32.547194	-28.422563	1.474734	3.881690
-32.547194	-28.422563	1.474815	3.880991
-32.547194	-28.422563	1.474895	11.640873
-32.547194	-28.422563	1.474975	0.000000
-32.547194	-28.422563	1.475055	11.636676
-32.547194	-28.422563	1.475136	0.000000
-32.547194	-28.422563	1.475216	3.877493
-32.547194	-28.422563	1.475296	11.630382
-32.547194	-28.422563	1.475376	7.752190
-32.547194	-28.422563	1.475457	11.626186
-32.547194	-28.422563	1.475537	7.749393
-32.547194	-28.422563	1.475617	15.495990
-32.547194	-28.422563	1.475698	7.746597
-32.547194	-28.422563	1.475778	7.745199
-32.547194	-28.422563	1.475858	0.000000
-32.547194	-28.422563	1.475939	7.742404
-32.547194	-28.422563	1.476019	19.352516
-32.547194	-28.422563	1.476099	3.869805
-32.547194	-28.422563	1.476180	3.869106
-32.547194	-28.422563	1.476260	3.868407
-32.547194	-28.422563	1.476341	7.735418
-32.547194	-28.422563	1.476421	11.601031
-32.547194	-28.422563	1.476502	7.732624
-32.547194	-28.422563	1.476582	-3.865614
-32.547194	-28.422563	1.476663	3.864916
-32.547194	-28.422563	1.476743	7.728435
-32.547194	-28.422563	1.476824	11.590557
-32.547194	-28.422563	1.476905	11.588464
-32.547194	-28.422563	1.476985	3.862123
-32.547194	-28.422563	1.477066	15.445701
-32.547194	-28.422563	1.477146	3.860727
-32.547194	-28.422563	1.477227	3.860029
-32.547194	-28.422563	1.477308	3.859331
-32.547194	-28.422563	1.477388	3.858634
-32.547194	-28.422563	1.477469	7.715872
-32.547194	-28.422563	1.477550	11.571715
-32.547194	-28.422563	1.477630	7.713081
-32.547194	-28.422563	1.477711	0.000000
-32.547194	-28.422563	1.477792	7.710291
-32.547194	-28.422563	1.477872	0.000000
-32.547194	-28.422563	1.477953	3.853751
-32.547194	-28.422563	1.478034	3.853054
-32.547194	-28.422563	1.478115	0.000000
-32.547194	-28.422563	1.478196	19.258295
-32.547194	-28.422563	1.478276	3.850962
-32.547194	-28.422563	1.478357	3.850265
-32.547194	-28.422563	1.478438	7.699135
-32.547194	-28.422563	1.478519	7.697741
-32.547194	-28.422563	1.478600	7.696347
-32.547194	-28.422563	1.478681	11.542429
-32.547194	-28.422563	1.478761	7.693559
-32.547194	-28.422563	1.478842	7.692165
-32.547194	-28.422563	1.478923	15.381543
-32.547194	-28.422563	1.479004	0.000000
-32.547194	-28.422563	1.479085	3.843992
-32.547194	-28.422563	1.479166	11.529886
-32.547194	-28.422563	1.479247	11.527797
-32.547194	-28.422563	1.479328	0.000000
-32.547194	-28.422563	1.479409	11.523617
-32.547194	-28.422563	1.479490	7.681018
-32.547194	-28.422563	1.479571	7.679626
-32.547194	-28.422563	1.479652	11.517348
-32.547194	-28.422563	1.479733	3.838420
-32.547194	-28.422563	1.479815	-3.837723
-32.547194	-28.422563	1.479896	11.511082
-32.547194	-28.422563	1.479977	7.672662
-32.547194	-28.422563	1.480058	3.835635
-32.547194	-28.422563	1.480139	0.000000
-32.547194	-28.422563	1.480220	3.834242
-32.547194	-28.422563	1.480301	11.500639
-32.547194	-28.422563	1.480383	19.164251
-32.547194	-28.422563	1.480464	11.496462
-32.547194	-28.422563	1.480545	3.831458
-32.547194	-28.422563	1.480626	15.323049
-32.547194	-28.422563	1.480707	3.830066
-32.547194	-28.422563	1.480789	7.658741
-32.547194	-28.422563	1.480870	15.314697
-32.547194	-28.422563	1.480951	11.483936
-32.547194	-28.422563	1.481033	15.309132
-32.547194	-28.422563	1.481114	7.653174
-32.547194	-28.422563	1.481195	3.825891
-32.547194	-28.422563	1.481277	7.650392
-32.547194	-28.422563	1.481358	7.649000
-32.547194	-28.422563	1.481439	3.823804
-32.547194	-28.422563	1.481521	15.292436
-32.547194	-28.422563	1.481602	-3.822413
-32.547194	-28.422563	1.481684	-3.821718
-32.547194	-28.422563	1.481765	-3.821022
-32.547194	-28.422563	1.481847	3.820327
-32.547194	-28.422563	1.481928	3.819632
-32.547194	-28.422563	1.482010	0.000000
-32.547194	-28.422563	1.482091	0.000000
-32.547194	-28.422563	1.482173	7.635091
-32.547194	-28.422563	1.482254	11.450550
-32.547194	-28.422563	1.482336	3.816155
-32.547194	-28.422563	1.482417	3.815460
-32.547194	-28.422563	1.482499	7.629529
-32.547194	-28.422563	1.482580	7.628139
-32.547194	-28.422563	1.482662	0.000000
-32.547194	-28.422563	1.482744	7.625358
-32.547194	-28.422563	1.482825	11.435952
-32.547194	-28.422563	1.482907	3.811289
-32.547194	-28.422563	1.482989	-3.810594
-32.547194	-28.422563	1.483070	7.619798
-32.547194	-28.422563	1.483152	0.000000
-32.547194	-28.422563	1.483234	3.808509
-32.547194	-28.422563	1.483315	7.615628
-32.547194	-28.422563	1.483397	-3.807119
-32.547194	-28.422563	1.483479	3.806424
-32.547194	-28.422563	1.483561	7.611459
-32.547194	-28.422563	1.483643	7.610070
-32.547194	-28.422563	1.483724	3.804340
-32.547194	-28.422563	1.483806	3.803645
-32.547194	-28.422563	1.483888	3.802951
-32.547194	-28.422563	1.483970	7.604512
-32.547194	-28.422563	1.484052	3.801561
-32.547194	-28.422563	1.484133	-3.800867
-32.547194	-28.422563	1.484215	7.600344
-32.547194	-28.422563	1.484297	3.799477
-32.547194	-28.422563	1.484379	7.597566
-32.547194	-28.422563	1.484461	11.394264
-32.547194	-28.422563	1.484543	7.594787
-32.547194	-28.422563	1.484625	0.000000
-32.547194	-28.422563	1.484707	11.388014
-32.547194	-28.422563	1.484789	0.000000
-32.547194	-28.422563	1.484871	7.589231
-32.547194	-28.422563	1.484953	3.793921
-32.547194	-28.422563	1.485035	7.586454
-32.547194	-28.422563	1.485117	11.377598
-32.547194	-28.422563	1.485199	7.583676
-32.547194	-28.422563	1.485281	3.791144
-32.547194	-28.422563	1.485363	3.790450
-32.547194	-28.422563	1.485445	11.369266
-32.547194	-28.422563	1.485528	3.789061
-32.547194	-28.422563	1.485610	7.576734
-32.547194	-28.422563	1.485692	-3.787673
-32.547194	-28.422563	1.485774	7.573956
-32.547194	-28.422563	1.485856	7.572568
-32.547194	-28.422563	1.485939	7.571180
-32.547194	-28.422563	1.486021	11.354688
-32.547194	-28.422563	1.486103	11.352605
-32.547194	-28.422563	1.486185	3.783508
-32.547194	-28.422563	1.486268	11.348440
-32.547194	-28.422563	1.486350	3.782119
-32.547194	-28.422563	1.486432	7.562850
-32.547194	-28.422563	1.486514	0.000000
